Where was Walter Ehrlich born?	Walter Ehrlich. Walter Ehrlich (May 16, 1896 in Berlin -- December 26, 1968 in Bad Ragaz, Canton of St Gallen, Switzerland) was a German philosopher .	Berlin
Where was Justin Wintle born?	Justin Wintle. Justin Wintle (born 1949) is an English author, editor and journalist who has contributed to a wide variety of media-outlets .	London
Where was William Walcutt born?	William Walcutt. William Walcutt (April 28, 1819 Columbus, Ohio - April 22, 1882 New York City) was an American sculptor .	Columbus
Where was Felix Rottenberg born?	Felix Rottenberg. Felix Rottenberg (born 4 June 1957, Amsterdam) is a Dutch politician .	Amsterdam
Where was Radovan Sloboda born?	Radovan Sloboda. Radovan Sloboda (born 7 November 1982 in Bratislava) is a Slovak professional ice hockey player who played with HC Slovan Bratislava in the Slovak Extraliga .	Bratislava
Where was Olaf Rude born?	Olaf Rude. Olaf Rude (1886--1957) was a Danish painter who was born in Estonia .	Estonia
Where was Charlene McMann born?	Charlene McMann. Charlene McMann, born in Chicago, Illinois, is an advocate for cancer patients and children .	Chicago
Where was James Chalmers born?	James Chalmers. Born in Elgin, Moray, Scotland, Chalmers was an ambitious military strategist during the War of Independence, but was apparently kept at arm's length by British commanders Sir William Howe and Sir Henry Clinton .	Elgin
Where was Howard Loxton born?	Howard Loxton. Howard Loxton is a British theatre critic and writer, was born in Birmingham, England in 1934 .	Birmingham
Where was John Ferguson born?	John Ferguson. Ferguson was born at Irvine, Ayrshire, 28 February 1787 .	Irvine
Where was Bernard Brodie born?	Bernard Brodie. Born in Chicago, Bernard Brodie was the third of four sons of Max and Esther (Bloch) Brodie, Jewish immigrants from the Russian Empire .	Chicago
Where was Philip Hershkovitz born?	Philip Hershkovitz. Philip Hershkovitz (12 October 1909 -- 15 February 1997) was an American mammalogist .	Pittsburgh
Where was Philip Jeremiah Schuyler born?	Philip Jeremiah Schuyler. Philip Jeremiah Schuyler (January 21, 1768 Albany, New York -- February 21, 1835 New York City) was an American politician from New York .	Albany
Where was Kong Bai Ji born?	Kong Bai Ji. Kong Bai Ji is a contemporary Chinese artist born in Shanghai, in the People's Republic of China, in 1932 .	Shanghai
Where was Richard Beckett born?	Richard Beckett. Richard Beckett (born 18 June 1772 at Leeds; died 28 July 1809 at the Battle of Talavera) was an English amateur cricketer and a captain in the Coldstream Guards during the Napoleonic Wars .	Leeds
Where was Marty O'Neill born?	Marty O'Neill. Marty O'Neill, born June 6, 1964 in Winnipeg, Manitoba, is a former lacrosse player and current general manager of the Minnesota Swarm of the National Lacrosse League (NLL) .	Winnipeg
Where was Gerard Hemsworth born?	Gerard Hemsworth. Gerard Hemsworth (born 1945, London) is an academic and a contemporary artist .	London
Where was George Hulse born?	George Hulse. George Hulse (1927 - September 10, 2001) was a British actor .	Liverpool
Where was Jack Petticord born?	Jack Petticord. Jack Petticord (1898 -- 2 December 1940) was an American racecar driver, born in Chicago, Illinois .	Chicago
Where was Sylvia Wynter born?	Sylvia Wynter. Sylvia Wynter, OJ, born in Cuba to Percival Wynter and Lola Maude Wynter, (née Reed) on 17 January 1935, is a Jamaican novelist,, dramatist, critic and writer of essays .	Cuba
Where was Doğa Bekleriz born?	Doğa Bekleriz. Doğa Bekleriz (born 28 November 1977, Istanbul) is a Turkish model, actress and TV presenter .	Istanbul
Where was Richard Bohn born?	Richard Bohn. Karl Theodor Richard Bohn (29 December 1849 -- 22 August 1898) was a German archaeological architect born in Berlin .	Berlin
Where was Chris Pile born?	Chris Pile. Chris Pile, born 1969 in Warwickshire, England, was a programmer, notorious in late 1995 as ``The Black Baron'' .	Warwickshire
Where was David Hackl born?	David Hackl. David Hackl (born 7 February 1973 in Toronto) is a Canadian film director and production designer .	Toronto
Where was Tom Arnold born?	Tom Arnold. Tom Arnold was born (as Thomas Richard Arnold) in London on 25 January 1947 .	London
Where was Juan Carlos Zald%C3%ADvar born?	Juan Carlos Zald%C3%ADvar. Juan Carlos Zaldívar is a filmmaker and video artist who was born in Cuba .	Cuba
Where was Robert Wayne Thomason born?	Robert Wayne Thomason. Robert Wayne Thomason (5 Nov 1952 Tulsa, Oklahoma, USA -- Nov 1995 Paris, France) was an American mathematician who worked on algebraic K-theory .	Tulsa
Where was Peter Dembicki born?	Peter Dembicki. Peter Dembicki (born 24 September 1980 in Vancouver) is a Canadian rower .	Vancouver
Where was Eduardo Prado Coelho born?	Eduardo Prado Coelho. Eduardo Prado Coelho (29 March 1944 Lisbon - 25 August 2007 Lisbon, Portugal) was a Portuguese writer, journalist, columnist and university professor .	Lisbon
Where was Paul Hallez born?	Paul Hallez. Paul Hallez (10 September 1846 - 2 November 1938) was a French zoologist and embryologist born in Lille .	Lille
Where was George Bruce born?	George Bruce Malleson. George Bruce Malleson (8 May 1825 -- 1 March 1898) was an English officer in India and an author, born in Wimbledon .	Scotland
Where was Louisa Stevenson born?	Louisa Stevenson. Stevenson was born at Glasgow, the daughter of James Stevenson (1786--1866), a merchant of Glasgow and his wife Jane Stewart Shannan, daughter of Alexander Shannan, a merchant of Greenock .	Glasgow
Where was Robert Moore born?	Robert Moore. Robert Moore is a Canadian poet, actor, director, playwright, and professor, born in Hamilton, Ontario .	Hamilton
Where was Jean Noël Hallé born?	Jean Noël Hallé. Jean Noël Hallé (January 2, 1754 -- February 11, 1822) was a French physician born in Paris .	Paris
Where was Julian Paynter born?	Julian Paynter. Julian Paynter (born 15 July 1970 in Edinburgh, Scotland) is a retired male long-distance runner, who represented Australia at the 1996 Summer Olympics in Atlanta, Georgia .	Edinburgh
Where was Tania Corrigan born?	Tania Corrigan. Tania Corrigan (born 24 November 1965 in Auckland, New Zealand) is a shooting competitor for New Zealand .	Auckland
Where was James Christie born?	James Christie. Born in Perth in 1730, Christie went on to found Christie's auctioneers in December 5, 1766 .	Perth
Where was William Kraft born?	William Kraft. William Kraft (born 1923, in Chicago, Illinois) is a composer, conductor, teacher, and percussionist .	Chicago
Where was Juan Bautista de Lezana born?	Juan Bautista de Lezana. Lezana was born at Madrid .	Madrid
Where was Marcus Tuite born?	Marcus Tuite. Marcus Tuite (born 11 May 1968 in Dublin) was an Irish soccer player during the 1980s and 1990s .	Dublin
Where was Paul Downes born?	Paul Downes. Born in Devon, Downes played classical guitar in his youth .	Devon
Where was Eleni Cubitt born?	Eleni Cubitt. Eleni Cubitt is a film maker born in Greece .	Greece
Where was Pieter de Molijn born?	Pieter de Molijn. Pieter de Molijn (6 April 159523 March 1661) was a Dutch Golden Age painter and engraver born in England .	England
Where was Gustav Bischof born?	Gustav Bischof. Karl Gustav Bischof (January 18, 1792 -- November 30, 1870) was a German chemist, born in Nuremberg, Bavaria .	Nuremberg
Where was Wayne Elcock born?	Wayne Elcock. Wayne Elcock (born 12 February 1974 in Birmingham) is an English boxer .	Birmingham
Where was Elnathan Sweet born?	Elnathan Sweet. Elnathan Sweet (November 20, 1837 Cheshire, Berkshire County, Massachusetts - January 26, 1903 Albany, New York) was an American civil engineer (C.E.) and politician from New York .	Cheshire
Where was Gordon de Lisle Lee born?	Gordon de Lisle Lee. Born in Aberdeen, the son of the Reverend F G Lee, vicar of All Saints, Lambeth, he was educated at St Mary's College, Harlow and Westminster School and became an artist and designer .	Aberdeen
Where was Fran%C3%A7ois Ozenda born?	Fran%C3%A7ois Ozenda. François Ozenda (1923--1976) was a painter born in Marseille, France .	Marseille
Where was Nancy Metz White born?	Nancy Metz White. Born in Madison, Wisconsin, in 1934, White graduated from the University of Wisconsin-- Madison with a bachelor's degree in art education and also did graduate study there .	Madison
Where was Shane Price born?	Shane Price. Shane Price, (born 26 December 1986 in Melbourne, Victoria, Australia) second generation racer Shane Price was born with petrol in his blood, being the son of multiple Kart champion Drew Price and nephew to female racer Melinda Price .	Melbourne
Where was Sir James Grant, 8th Baronet born?	Sir James Grant, 8th Baronet. Grant was the son of Sir Ludovick Grant, 7th Baronet, and Lady Margaret Ogilvy, daughter of the statesman James Ogilvy, 1st Earl of Seafield .	Scotland
Where was Simone Iannarelli born?	Simone Iannarelli. Simone Iannarelli is a composer and classical guitarist born in Rome, Italy, in 1970 .	Rome
Where was John Alfred Cuthbert born?	John Alfred Cuthbert. Born in Savannah, Georgia in 1788, Cuthbert graduated from Princeton College, studied law, gained admission to the state bar in 1809 and began practicing law in Eatonton, Georgia .	Savannah
Where was Edouard Grikurov born?	Edouard Grikurov. Born in Tbilisi, Grikurov studied at the Tbilisi Conservatoire where he was a pupil of Mikhail Ippolitov-Ivanov .	Tbilisi
Where was Timothy L. O'Brien born?	Timothy L. O'Brien. Born in Illinois, O'Brien is a graduate of Loyola Academy and Georgetown University, where he studied literature .	Illinois
Where was John L. Morrison born?	John L. Morrison. Born in Scotland, Morrison emigrated to Connecticut around 1830 and learned carpentry .	Scotland
Where was DJ Woody born?	DJ Woody. DJ Woody (aka Lee Woodvine) is a prolific DJ and turntablist born in Burnley, Lancashire UK in 1977 .	Burnley
Where was Joshua Newtonn born?	Joshua Newtonn. Joshua Newtonn (born 1969 in Kerala, India) is an Indian writer of stories and an acclaimed screenwriter and a former journalist .	Kerala
Where was Jeff Chandler born?	Jeff Chandler. ``Joltin''' Jeff Chandler (born September 3, 1956 in Philadelphia, Pennsylvania) is a former boxer .	Philadelphia
Where was Godfrey Cripps born?	Godfrey Cripps. Born in India and educated at Cheltenham College, Cripps played just four first-class cricket matches, all of them in South Africa .	India
Where was Samuel von Schmettau born?	Samuel von Schmettau. Samuel Graf von Schmettau (24 March 1684 Berlin - 18 August 1751) was a Prussian field marshal .	Berlin
Where was Margi Scharff born?	Margi Scharff. Margi Scharff (b. February 11, 1955, Memphis, Tennessee - d July 2, 2007, Tiburon, California) was an American artist .	Memphis
Where was Lance Hayward born?	Lance Hayward. Lance Hayward, a jazz pianist, was born in Bermuda in 1916, where he lived until he moved to New York City at the age of 50 Blind since infancy, he received formal training in classical piano and was a self-taught jazz musician, eventually becoming one of Bermuda's best-known jazz artists .	Bermuda
Where was Henry Bernard Carpenter born?	Henry Bernard Carpenter. Henry Bernard Carpenter, born April 22, 1840 in Dublin or near Enniskillen, Ireland of an ancient landed family, died July 17, 1890 at Sorrento, Maine, was a noted Unitarian clergyman, orator, author, and poet .	Dublin
Where was Paule Ka born?	Paule Ka. Born in Lille in 1955, Serge Cajfinger spent his childhood in Brazil; he returned to France in 1968.At the age of 19, he opens with his mother and his aunt Paule a multi-brand store in Lille .	Lille
Where was Rona Hartner born?	Rona Hartner. Rona Hartner (born 9 March 1973, Bucharest) is a Romanian actress and singer .	Bucharest
Where was Terry Wardle born?	Terry Wardle. Terry Wardle (born 17 April 1944) is a British writer born in Hereford .	Hereford
Where was Ishwardas Rohani born?	Ishwardas Rohani. Ishwardas Rohani is the speaker of Madhya Pradesh legislative assembly .	Karachi
Where was Leonard Strong born?	Leonard Strong. Leonard Clarence Strong (b .	Utah
Where was Colin Kennedy born?	Colin Kennedy. Born in Hamilton, Ohio in 1823, Kennedy was the second of five children in an unstable family .	Hamilton
Where was Peter Freebody born?	Peter Freebody. Freebody was born on 12 August 1950 in Sydney, Australia .	Sydney
Where was Biff Mitchell born?	Biff Mitchell. Born in Toronto, Ontario, Mitchell graduated from the University of New Brunswick with an honors degree in English Literature in 1974 .	Toronto
Where was Alice Harrison born?	Alice Harrison. Alice Harrison (1852--May 3, 1896) was an English stage actress born in London, England .	London
Where was Gabriel Bertrand born?	Gabriel Bertrand. Gabriel Bertrand (born 17 May 1867 in Paris, died 20 June 1962 in Paris) was a French biochemist and bacteriologist .	Paris
Where was Don Dixon born?	Don Dixon. Born in Easton, Pennsylvania in 1951, Don Dixon is an astronomical artist practicing space art in the tradition of Chesley Bonestell, who believed that scientific accuracy is a fundamental aspect of the esthetic of this genre .	Easton
Where was Queenie van de Zandt born?	Queenie van de Zandt. Born in Canberra to Dutch immigrants, van de Zandt attended St Matthews Primary School and St Francis Xavier High School before graduating in the top 2% of her state at Daramalan College .	Canberra
Where was Thomas Playfere born?	Thomas Playfere. Born in London about 1561, he was son of William Playfere and Alice, daughter of William Wood of Bolling in Kent .	London
